,L5,L5-,P_cons,P_prod,P_tot
2021-12-17 04:54:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:54:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:55:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:56:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:57:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:58:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 04:59:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:00:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:01:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:02:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:03:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:04:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:05:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:06:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:07:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:08:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:09:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:10:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:11:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:12:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:13:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:14:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:15:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:16:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:17:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:18:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:19:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:20:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:21:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:22:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:23:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:24:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:25:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:26:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:27:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:28:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:29:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:30:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:31:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:32:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:33:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:34:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:35:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:36:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:37:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:38:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:39:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:40:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:41:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:42:56+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:04+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:12+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:20+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:28+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:36+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:44+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:43:52+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:00+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:08+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:16+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:24+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:32+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:40+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:48+01:00,0.0,0.0,0.0,0.0,0.0
2021-12-17 05:44:56+01:00,0.0,0.0,0.0,0.0,0.0
