,L16,L16-,P_cons,P_prod,P_tot
2021-12-17 00:02:48+01:00,138.00000003539026,0.0,138.00000003539026,0.0,138.00000003539026
2021-12-17 00:02:56+01:00,138.00000003539026,0.0,138.00000003539026,0.0,138.00000003539026
2021-12-17 00:03:04+01:00,138.00000003539026,0.0,138.00000003539026,0.0,138.00000003539026
2021-12-17 00:03:12+01:00,141.99999999254942,0.0,141.99999999254942,0.0,141.99999999254942
2021-12-17 00:03:20+01:00,140.00000001396984,0.0,140.00000001396984,0.0,140.00000001396984
2021-12-17 00:03:28+01:00,138.9999999664724,0.0,138.9999999664724,0.0,138.9999999664724
2021-12-17 00:03:36+01:00,165.99999996833503,0.0,165.99999996833503,0.0,165.99999996833503
2021-12-17 00:03:44+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:03:52+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:04:00+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:04:08+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:04:16+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:04:24+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:04:32+01:00,190.9999999916181,0.0,190.9999999916181,0.0,190.9999999916181
2021-12-17 00:04:40+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:04:48+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:04:56+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:05:04+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:05:12+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:05:20+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:05:28+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:05:36+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:05:44+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:05:52+01:00,201.00000000093132,0.0,201.00000000093132,0.0,201.00000000093132
2021-12-17 00:06:00+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:06:08+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:06:16+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:06:24+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:06:32+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:06:40+01:00,197.00000004377216,0.0,197.00000004377216,0.0,197.00000004377216
2021-12-17 00:06:48+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:06:56+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:07:04+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:07:12+01:00,197.00000004377216,0.0,197.00000004377216,0.0,197.00000004377216
2021-12-17 00:07:20+01:00,199.00000002235174,0.0,199.00000002235174,0.0,199.00000002235174
2021-12-17 00:07:28+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:07:36+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:07:44+01:00,202.00000004842877,0.0,202.00000004842877,0.0,202.00000004842877
2021-12-17 00:07:52+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:08:00+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:08:08+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:08:16+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:08:24+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:08:32+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:08:40+01:00,201.00000000093132,0.0,201.00000000093132,0.0,201.00000000093132
2021-12-17 00:08:48+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:08:56+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:09:04+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:09:12+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:09:20+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:09:28+01:00,204.99999995809048,0.0,204.99999995809048,0.0,204.99999995809048
2021-12-17 00:09:36+01:00,197.00000004377216,0.0,197.00000004377216,0.0,197.00000004377216
2021-12-17 00:09:44+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:09:52+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:10:00+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:10:08+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:10:16+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:10:24+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:10:32+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:10:40+01:00,214.00000003632158,0.0,214.00000003632158,0.0,214.00000003632158
2021-12-17 00:10:48+01:00,216.9999999459833,0.0,216.9999999459833,0.0,216.9999999459833
2021-12-17 00:10:56+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:11:04+01:00,219.99999997206032,0.0,219.99999997206032,0.0,219.99999997206032
2021-12-17 00:11:12+01:00,216.9999999459833,0.0,216.9999999459833,0.0,216.9999999459833
2021-12-17 00:11:20+01:00,216.00000001490116,0.0,216.00000001490116,0.0,216.00000001490116
2021-12-17 00:11:28+01:00,221.00000001955777,0.0,221.00000001955777,0.0,221.00000001955777
2021-12-17 00:11:36+01:00,217.99999999348074,0.0,217.99999999348074,0.0,217.99999999348074
2021-12-17 00:11:44+01:00,216.9999999459833,0.0,216.9999999459833,0.0,216.9999999459833
2021-12-17 00:11:52+01:00,216.9999999459833,0.0,216.9999999459833,0.0,216.9999999459833
2021-12-17 00:12:00+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:12:08+01:00,219.99999997206032,0.0,219.99999997206032,0.0,219.99999997206032
2021-12-17 00:12:16+01:00,216.00000001490116,0.0,216.00000001490116,0.0,216.00000001490116
2021-12-17 00:12:24+01:00,217.99999999348074,0.0,217.99999999348074,0.0,217.99999999348074
2021-12-17 00:12:32+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:12:40+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:12:48+01:00,217.99999999348074,0.0,217.99999999348074,0.0,217.99999999348074
2021-12-17 00:12:56+01:00,216.00000001490116,0.0,216.00000001490116,0.0,216.00000001490116
2021-12-17 00:13:04+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:13:12+01:00,216.9999999459833,0.0,216.9999999459833,0.0,216.9999999459833
2021-12-17 00:13:20+01:00,211.00000001024455,0.0,211.00000001024455,0.0,211.00000001024455
2021-12-17 00:13:28+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:13:36+01:00,214.00000003632158,0.0,214.00000003632158,0.0,214.00000003632158
2021-12-17 00:13:44+01:00,217.99999999348074,0.0,217.99999999348074,0.0,217.99999999348074
2021-12-17 00:13:52+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:14:00+01:00,214.9999999674037,0.0,214.9999999674037,0.0,214.9999999674037
2021-12-17 00:14:08+01:00,217.99999999348074,0.0,217.99999999348074,0.0,217.99999999348074
2021-12-17 00:14:16+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:14:24+01:00,214.00000003632158,0.0,214.00000003632158,0.0,214.00000003632158
2021-12-17 00:14:32+01:00,216.00000001490116,0.0,216.00000001490116,0.0,216.00000001490116
2021-12-17 00:14:40+01:00,219.0000000409782,0.0,219.0000000409782,0.0,219.0000000409782
2021-12-17 00:14:48+01:00,216.00000001490116,0.0,216.00000001490116,0.0,216.00000001490116
2021-12-17 00:14:56+01:00,214.9999999674037,0.0,214.9999999674037,0.0,214.9999999674037
2021-12-17 00:15:04+01:00,216.9999999459833,0.0,216.9999999459833,0.0,216.9999999459833
2021-12-17 00:15:12+01:00,217.99999999348074,0.0,217.99999999348074,0.0,217.99999999348074
2021-12-17 00:15:20+01:00,212.99999998882413,0.0,212.99999998882413,0.0,212.99999998882413
2021-12-17 00:15:28+01:00,214.9999999674037,0.0,214.9999999674037,0.0,214.9999999674037
2021-12-17 00:15:36+01:00,216.00000001490116,0.0,216.00000001490116,0.0,216.00000001490116
2021-12-17 00:15:44+01:00,214.00000003632158,0.0,214.00000003632158,0.0,214.00000003632158
2021-12-17 00:15:52+01:00,214.9999999674037,0.0,214.9999999674037,0.0,214.9999999674037
2021-12-17 00:16:00+01:00,201.00000000093132,0.0,201.00000000093132,0.0,201.00000000093132
2021-12-17 00:16:08+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:16:16+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:16:24+01:00,190.9999999916181,0.0,190.9999999916181,0.0,190.9999999916181
2021-12-17 00:16:32+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:16:40+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:16:48+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:16:56+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:17:04+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:17:12+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:17:20+01:00,190.9999999916181,0.0,190.9999999916181,0.0,190.9999999916181
2021-12-17 00:17:28+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:17:36+01:00,187.99999996554106,0.0,187.99999996554106,0.0,187.99999996554106
2021-12-17 00:17:44+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:17:52+01:00,197.9999999748543,0.0,197.9999999748543,0.0,197.9999999748543
2021-12-17 00:18:00+01:00,190.9999999916181,0.0,190.9999999916181,0.0,190.9999999916181
2021-12-17 00:18:08+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:18:16+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:18:24+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:18:32+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:18:40+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:18:48+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:18:56+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:19:04+01:00,187.99999996554106,0.0,187.99999996554106,0.0,187.99999996554106
2021-12-17 00:19:12+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:19:20+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:19:28+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:19:36+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:19:44+01:00,190.9999999916181,0.0,190.9999999916181,0.0,190.9999999916181
2021-12-17 00:19:52+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:20:00+01:00,189.00000001303852,0.0,189.00000001303852,0.0,189.00000001303852
2021-12-17 00:20:08+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:20:16+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:20:24+01:00,192.00000003911555,0.0,192.00000003911555,0.0,192.00000003911555
2021-12-17 00:20:32+01:00,187.99999996554106,0.0,187.99999996554106,0.0,187.99999996554106
2021-12-17 00:20:40+01:00,195.9999999962747,0.0,195.9999999962747,0.0,195.9999999962747
2021-12-17 00:20:48+01:00,189.00000001303852,0.0,189.00000001303852,0.0,189.00000001303852
2021-12-17 00:20:56+01:00,185.00000005587935,0.0,185.00000005587935,0.0,185.00000005587935
2021-12-17 00:21:04+01:00,189.00000001303852,0.0,189.00000001303852,0.0,189.00000001303852
2021-12-17 00:21:12+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:21:20+01:00,189.00000001303852,0.0,189.00000001303852,0.0,189.00000001303852
2021-12-17 00:21:28+01:00,187.99999996554106,0.0,187.99999996554106,0.0,187.99999996554106
2021-12-17 00:21:36+01:00,194.99999994877726,0.0,194.99999994877726,0.0,194.99999994877726
2021-12-17 00:21:44+01:00,194.00000001769513,0.0,194.00000001769513,0.0,194.00000001769513
2021-12-17 00:21:52+01:00,202.00000004842877,0.0,202.00000004842877,0.0,202.00000004842877
2021-12-17 00:22:00+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:22:08+01:00,189.00000001303852,0.0,189.00000001303852,0.0,189.00000001303852
2021-12-17 00:22:16+01:00,189.00000001303852,0.0,189.00000001303852,0.0,189.00000001303852
2021-12-17 00:22:24+01:00,184.0000000083819,0.0,184.0000000083819,0.0,184.0000000083819
2021-12-17 00:22:32+01:00,184.0000000083819,0.0,184.0000000083819,0.0,184.0000000083819
2021-12-17 00:22:40+01:00,187.00000003445894,0.0,187.00000003445894,0.0,187.00000003445894
2021-12-17 00:22:48+01:00,185.99999998696148,0.0,185.99999998696148,0.0,185.99999998696148
2021-12-17 00:22:56+01:00,180.99999998230487,0.0,180.99999998230487,0.0,180.99999998230487
2021-12-17 00:23:04+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:23:12+01:00,177.99999995622784,0.0,177.99999995622784,0.0,177.99999995622784
2021-12-17 00:23:20+01:00,177.99999995622784,0.0,177.99999995622784,0.0,177.99999995622784
2021-12-17 00:23:28+01:00,177.0000000251457,0.0,177.0000000251457,0.0,177.0000000251457
2021-12-17 00:23:36+01:00,177.0000000251457,0.0,177.0000000251457,0.0,177.0000000251457
2021-12-17 00:23:44+01:00,177.99999995622784,0.0,177.99999995622784,0.0,177.99999995622784
2021-12-17 00:23:52+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:24:00+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:24:08+01:00,180.00000005122274,0.0,180.00000005122274,0.0,180.00000005122274
2021-12-17 00:24:16+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:24:24+01:00,182.00000002980232,0.0,182.00000002980232,0.0,182.00000002980232
2021-12-17 00:24:32+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:24:40+01:00,185.99999998696148,0.0,185.99999998696148,0.0,185.99999998696148
2021-12-17 00:24:48+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:24:56+01:00,172.0000000204891,0.0,172.0000000204891,0.0,172.0000000204891
2021-12-17 00:25:04+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:25:12+01:00,180.00000005122274,0.0,180.00000005122274,0.0,180.00000005122274
2021-12-17 00:25:20+01:00,180.99999998230487,0.0,180.99999998230487,0.0,180.99999998230487
2021-12-17 00:25:28+01:00,185.99999998696148,0.0,185.99999998696148,0.0,185.99999998696148
2021-12-17 00:25:36+01:00,177.99999995622784,0.0,177.99999995622784,0.0,177.99999995622784
2021-12-17 00:25:44+01:00,182.99999996088445,0.0,182.99999996088445,0.0,182.99999996088445
2021-12-17 00:25:52+01:00,184.0000000083819,0.0,184.0000000083819,0.0,184.0000000083819
2021-12-17 00:26:00+01:00,180.00000005122274,0.0,180.00000005122274,0.0,180.00000005122274
2021-12-17 00:26:08+01:00,182.00000002980232,0.0,182.00000002980232,0.0,182.00000002980232
2021-12-17 00:26:16+01:00,180.99999998230487,0.0,180.99999998230487,0.0,180.99999998230487
2021-12-17 00:26:24+01:00,180.00000005122274,0.0,180.00000005122274,0.0,180.00000005122274
2021-12-17 00:26:32+01:00,182.99999996088445,0.0,182.99999996088445,0.0,182.99999996088445
2021-12-17 00:26:40+01:00,182.00000002980232,0.0,182.00000002980232,0.0,182.00000002980232
2021-12-17 00:26:48+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:26:56+01:00,180.00000005122274,0.0,180.00000005122274,0.0,180.00000005122274
2021-12-17 00:27:04+01:00,180.99999998230487,0.0,180.99999998230487,0.0,180.99999998230487
2021-12-17 00:27:12+01:00,180.00000005122274,0.0,180.00000005122274,0.0,180.00000005122274
2021-12-17 00:27:20+01:00,179.0000000037253,0.0,179.0000000037253,0.0,179.0000000037253
2021-12-17 00:27:28+01:00,180.99999998230487,0.0,180.99999998230487,0.0,180.99999998230487
2021-12-17 00:27:36+01:00,175.99999997764826,0.0,175.99999997764826,0.0,175.99999997764826
2021-12-17 00:27:44+01:00,185.99999998696148,0.0,185.99999998696148,0.0,185.99999998696148
2021-12-17 00:27:52+01:00,177.99999995622784,0.0,177.99999995622784,0.0,177.99999995622784
2021-12-17 00:28:00+01:00,185.99999998696148,0.0,185.99999998696148,0.0,185.99999998696148
2021-12-17 00:28:08+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:28:16+01:00,192.99999997019768,0.0,192.99999997019768,0.0,192.99999997019768
2021-12-17 00:28:24+01:00,170.99999997299165,0.0,170.99999997299165,0.0,170.99999997299165
2021-12-17 00:28:32+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:28:40+01:00,172.99999995157123,0.0,172.99999995157123,0.0,172.99999995157123
2021-12-17 00:28:48+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:28:56+01:00,170.99999997299165,0.0,170.99999997299165,0.0,170.99999997299165
2021-12-17 00:29:04+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:29:12+01:00,170.99999997299165,0.0,170.99999997299165,0.0,170.99999997299165
2021-12-17 00:29:20+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:29:28+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:29:36+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:29:44+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:29:52+01:00,172.99999995157123,0.0,172.99999995157123,0.0,172.99999995157123
2021-12-17 00:30:00+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:30:08+01:00,172.99999995157123,0.0,172.99999995157123,0.0,172.99999995157123
2021-12-17 00:30:16+01:00,175.00000004656613,0.0,175.00000004656613,0.0,175.00000004656613
2021-12-17 00:30:24+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:30:32+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:30:40+01:00,173.99999999906868,0.0,173.99999999906868,0.0,173.99999999906868
2021-12-17 00:30:48+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:30:56+01:00,170.99999997299165,0.0,170.99999997299165,0.0,170.99999997299165
2021-12-17 00:31:04+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:31:12+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:31:20+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:31:28+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:31:36+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:31:44+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:31:52+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:32:00+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:32:08+01:00,170.99999997299165,0.0,170.99999997299165,0.0,170.99999997299165
2021-12-17 00:32:16+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:32:24+01:00,165.99999996833503,0.0,165.99999996833503,0.0,165.99999996833503
2021-12-17 00:32:32+01:00,173.99999999906868,0.0,173.99999999906868,0.0,173.99999999906868
2021-12-17 00:32:40+01:00,175.99999997764826,0.0,175.99999997764826,0.0,175.99999997764826
2021-12-17 00:32:48+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:32:56+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:33:04+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:33:12+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:33:20+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:33:28+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:33:36+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:33:44+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:33:52+01:00,173.99999999906868,0.0,173.99999999906868,0.0,173.99999999906868
2021-12-17 00:34:00+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:34:08+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:34:16+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:34:24+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:34:32+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:34:40+01:00,189.99999994412065,0.0,189.99999994412065,0.0,189.99999994412065
2021-12-17 00:34:48+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:34:56+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:35:04+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:35:12+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
2021-12-17 00:35:20+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:35:28+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:35:36+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:35:44+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:35:52+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:36:00+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:36:08+01:00,165.99999996833503,0.0,165.99999996833503,0.0,165.99999996833503
2021-12-17 00:36:16+01:00,165.99999996833503,0.0,165.99999996833503,0.0,165.99999996833503
2021-12-17 00:36:24+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:36:32+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:36:40+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:36:48+01:00,167.00000001583248,0.0,167.00000001583248,0.0,167.00000001583248
2021-12-17 00:36:56+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:37:04+01:00,167.9999999469146,0.0,167.9999999469146,0.0,167.9999999469146
2021-12-17 00:37:12+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:37:20+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:37:28+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:37:36+01:00,168.99999999441206,0.0,168.99999999441206,0.0,168.99999999441206
2021-12-17 00:37:44+01:00,177.99999995622784,0.0,177.99999995622784,0.0,177.99999995622784
2021-12-17 00:37:52+01:00,170.00000004190952,0.0,170.00000004190952,0.0,170.00000004190952
