,ECHASC_PV_Brun,ECHASC_PV_Brun-,ECHASC_PV_Gris-,ECHASC_PV_Gris,ECHASC_PV_Noir-,ECHASC_PV_Noir,ECHASC_Brun,ECHASC_Brun-,ECHASC_Gris,ECHASC_Gris-,ECHASC_Noir,ECHASC_Noir-,ECHBUA_Brun-,ECHBUA_Brun,ECHBUA_Gris,ECHBUA_Gris-,ECHBUA_Noir,ECHBUA_Noir-,ECHBUA_PV_Brun-,ECHBUA_PV_Brun,ECHBUA_PV_Gris,ECHBUA_PV_Gris-,ECHBUA_PV_Noir,ECHBUA_PV_Noir-,ECHL16_L16,ECHL16_L16-,ECHL05_L5,ECHL05_L5-,P_cons,P_prod,P_tot
2021-12-17 06:15:12+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,643.999999971129,0.0,780.9999999590218,0.0,83.00000001327135,0.0,0.0,85.99999998114072,7.249999980558641,0.0,90.75000003213063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1833.999999917296,12.000000000398359,1845.9999999176944
2021-12-17 06:15:20+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,640.0000000139698,0.0,787.999999942258,0.0,84.00000000256114,0.0,0.0,61.87499995576218,7.249999980558641,0.0,66.62500000675209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1791.7499998820858,10.000000000218279,1801.749999882304
2021-12-17 06:15:28+01:00,0.0,0.0,0.0,5.000000000109139,0.0,5.000000000109139,643.999999971129,0.0,783.0000000540167,0.0,83.00000001327135,0.0,0.0,90.24999997927807,7.249999980558641,0.0,94.74999998928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1847.250000015265,10.000000000218279,1857.2500000154832
2021-12-17 06:15:36+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,640.999999945052,0.0,781.9999998901039,0.0,83.00000001327135,0.0,0.0,90.24999995017424,7.1249999818974175,0.0,94.50000003562309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1842.8749998438434,10.000000000218279,1852.8749998440617
2021-12-17 06:15:44+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,652.0000000018626,0.0,776.0000000707805,0.0,81.00000000558794,0.0,0.0,90.24999997927807,7.249999980558641,0.0,94.50000000651926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1845.000000024811,10.000000000218279,1855.0000000250293
2021-12-17 06:15:52+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,652.0000000018626,0.0,777.9999999329448,0.0,81.99999999487773,0.0,0.0,85.87499993154779,7.374999979219865,0.0,90.5000000493601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9999999590218,0.0,0.0,0.0,1840.74999984864,11.000000000194632,1851.7499998488347
2021-12-17 06:16:00+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,640.0000000139698,0.0,779.0000000968575,0.0,81.99999999487773,0.0,0.0,62.7499999536667,7.1249999818974175,0.0,67.37500001327135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1780.250000103706,11.000000000194632,1791.2500001039007
2021-12-17 06:16:08+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,646.999999997206,0.0,776.0000000707805,0.0,81.99999999487773,0.0,0.0,89.74999998463318,7.249999980558641,0.0,94.62499999790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1838.6250000748987,11.000000000422006,1849.6250000753207
2021-12-17 06:16:16+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,645.0000000186265,0.0,783.9999999850988,0.0,83.00000001327135,0.0,0.0,91.74999996321276,7.249999980558641,0.0,96.25000003143214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1851.2499999726515,9.999999999990905,1861.2499999726424
2021-12-17 06:16:24+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,646.999999997206,0.0,777.9999999329448,0.0,81.99999999487773,0.0,0.0,91.37499998905696,7.1249999818974175,0.0,96.12500001094304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1845.62499988715,10.000000000218279,1855.6249998873682
2021-12-17 06:16:32+01:00,0.0,0.0,0.0,5.000000000109139,0.0,5.000000000109139,636.0000000568107,0.0,780.9999999590218,0.0,84.00000000256114,0.0,0.0,84.37500000582077,7.374999979219865,0.0,89.12499999860302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1826.8750000297587,10.000000000218279,1836.875000029977
2021-12-17 06:16:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,640.999999945052,0.0,779.0000000968575,0.0,83.00000001327135,0.0,0.0,64.74999996135011,7.1249999818974175,0.0,69.50000001234002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.00000000651926,0.0,0.0,0.0,1791.3750000170694,10.000000000218279,1801.3750000172877
2021-12-17 06:16:48+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,640.999999945052,0.0,779.0000000968575,0.0,83.00000001327135,0.0,0.0,91.24999996856786,7.1249999818974175,0.0,95.74999997857958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1839.1249999642696,12.000000000398359,1851.124999964668
2021-12-17 06:16:56+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,643.999999971129,0.0,780.0000000279397,0.0,81.99999999487773,0.0,0.0,91.37499998905696,7.249999980558641,0.0,95.62499998719431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.00000000186265,0.0,0.0,0.0,1842.249999952628,9.999999999990905,1852.249999952619
2021-12-17 06:17:04+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,653.0000000493601,0.0,773.9999999757856,0.0,81.00000000558794,0.0,0.0,91.62499997182749,7.1249999818974175,0.0,96.12500004004687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1845.8750000045256,11.000000000422006,1856.8750000049477
2021-12-17 06:17:12+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,650.9999999543652,0.0,776.0000000707805,0.0,81.00000000558794,0.0,0.0,83.87499998207204,7.249999980558641,0.0,88.1249999802094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1831.2499999537977,10.000000000218279,1841.249999954016
2021-12-17 06:17:20+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,653.9999999804422,0.0,773.0000000447035,0.0,79.99999998719431,0.0,0.0,65.24999998509884,7.249999980558641,0.0,69.87499998649582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1793.3749999449446,9.999999999990905,1803.3749999449356
2021-12-17 06:17:28+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,650.0000000232831,0.0,777.0000000018626,0.0,81.00000000558794,0.0,0.0,91.49999998044223,7.1249999818974175,0.0,95.87499996996485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1844.499999943082,12.000000000398359,1856.4999999434804
2021-12-17 06:17:36+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,646.999999997206,0.0,777.9999999329448,0.0,81.99999999487773,0.0,0.0,91.49999998044223,7.249999980558641,0.0,96.00000001955777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1844.749999954729,10.000000000218279,1854.7499999549473
2021-12-17 06:17:44+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,648.0000000447035,0.0,777.9999999329448,0.0,81.00000000558794,0.0,0.0,91.62499997182749,7.249999980558641,0.0,96.37500005192123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1846.2500000152886,11.000000000194632,1857.2500000154832
2021-12-17 06:17:52+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,646.999999997206,0.0,780.9999999590218,0.0,81.99999999487773,0.0,0.0,83.49999997881241,7.249999980558641,0.0,88.1249999802094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.99999996367842,0.0,0.0,0.0,1839.8749998541462,10.000000000218279,1849.8749998543644
2021-12-17 06:18:00+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,648.9999999757856,0.0,776.0000000707805,0.0,81.00000000558794,0.0,0.0,66.12499995389953,7.1249999818974175,0.0,70.49999997252598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1793.7499999879947,11.000000000422006,1804.7499999884167
2021-12-17 06:18:08+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,646.999999997206,0.0,776.0000000707805,0.0,83.00000001327135,0.0,0.0,91.87499995459802,7.1249999818974175,0.0,96.12499998183921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0000000540167,0.0,0.0,0.0,1850.1250000535947,9.000000000014552,1859.1250000536093
2021-12-17 06:18:16+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,641.9999999925494,0.0,770.9999999497086,0.0,79.99999998719431,0.0,0.0,91.62499997182749,7.1249999818974175,0.0,96.37499999371357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.99999998509884,0.0,0.0,0.0,1835.1249998615913,12.000000000398359,1847.1249998619896
2021-12-17 06:18:24+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,643.0000000400469,0.0,777.9999999329448,0.0,81.99999999487773,0.0,0.0,91.62499997182749,7.249999980558641,0.0,95.99999996135011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0000000540167,0.0,0.0,0.0,1844.8749999354277,11.000000000194632,1855.8749999356223
2021-12-17 06:18:32+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,643.999999971129,0.0,787.999999942258,0.0,89.00000000721775,0.0,0.0,83.37499995832331,6.999999983236194,0.0,86.99999994132668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1842.374999831236,11.000000000194632,1853.3749998314306
2021-12-17 06:18:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,638.9999999664724,0.0,783.0000000540167,0.0,84.99999999185093,0.0,0.0,66.7499999399297,7.374999979219865,0.0,71.75000000279397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0000000325963,0.0,0.0,0.0,1802.8749999666616,10.000000000218279,1812.8749999668798
2021-12-17 06:18:48+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,645.0000000186265,0.0,783.0000000540167,0.0,84.99999999185093,0.0,0.0,91.25000002677552,7.374999979219865,0.0,96.3750000228174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.999999942258,0.0,0.0,0.0,1860.0000000353702,11.000000000194632,1871.0000000355649
2021-12-17 06:18:56+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,650.0000000232831,0.0,780.0000000279397,0.0,83.00000001327135,0.0,0.0,90.8750000235159,7.374999979219865,0.0,95.75000000768341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9999999590218,0.0,0.0,0.0,1852.0000000337404,11.000000000194632,1863.000000033935
2021-12-17 06:19:04+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,645.9999999497086,0.0,770.0000000186265,0.0,83.00000001327135,0.0,0.0,91.99999994598329,7.374999979219865,0.0,97.12500002933666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.99999998509884,0.0,0.0,0.0,1844.4999999210268,10.000000000218279,1854.499999921245
2021-12-17 06:19:12+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,662.0000000111759,0.0,787.0000000111759,0.0,83.00000001327135,0.0,0.0,82.99999992595986,7.249999980558641,0.0,87.8750000265427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0000000540167,0.0,0.0,0.0,1857.1250000225064,11.000000000194632,1868.125000022701
2021-12-17 06:19:20+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,655.0000000279397,0.0,777.0000000018626,0.0,81.00000000558794,0.0,0.0,66.74999996903352,7.374999979219865,0.0,71.6250000114087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9999999590218,0.0,0.0,0.0,1803.7499999538795,11.000000000194632,1814.7499999540742
2021-12-17 06:19:28+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,648.9999999757856,0.0,776.0000000707805,0.0,81.00000000558794,0.0,0.0,91.74999996321276,6.999999983236194,0.0,95.49999999580905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1842.249999974456,12.000000000398359,1854.2499999748543
2021-12-17 06:19:36+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,660.0000000325963,0.0,790.0000000372529,0.0,83.00000001327135,0.0,0.0,91.99999997508712,6.87499998457497,0.0,95.87499999906868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1872.7500000698,9.999999999990905,1882.750000069791
2021-12-17 06:19:44+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,662.0000000111759,0.0,793.0000000633299,0.0,86.00000001024455,0.0,0.0,92.37499994924292,7.249999980558641,0.0,97.12500000023283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1881.749999995236,9.999999999990905,1891.749999995227
2021-12-17 06:19:52+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,653.0000000493601,0.0,780.0000000279397,0.0,84.99999999185093,0.0,0.0,81.74999998300336,7.249999980558641,0.0,86.24999996391125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.9999999543652,0.0,0.0,0.0,1834.2499999507709,10.000000000218279,1844.2499999509891
2021-12-17 06:20:00+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,652.0000000018626,0.0,781.9999998901039,0.0,81.00000000558794,0.0,0.0,67.49999997555278,7.249999980558641,0.0,72.12499997694977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1804.8749998108633,11.000000000194632,1815.874999811058
2021-12-17 06:20:08+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,646.999999997206,0.0,780.0000000279397,0.0,81.99999999487773,0.0,0.0,89.87499997601844,7.249999980558641,0.0,94.49999997741543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1843.6249999342635,11.000000000194632,1854.6249999344582
2021-12-17 06:20:16+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,645.0000000186265,0.0,777.9999999329448,0.0,83.00000001327135,0.0,0.0,89.87499997601844,7.249999980558641,0.0,94.37499998603016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1838.4999999564116,12.000000000398359,1850.49999995681
2021-12-17 06:20:24+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,648.9999999757856,0.0,779.0000000968575,0.0,81.99999999487773,0.0,0.0,86.37499995529652,7.249999980558641,0.0,91.00000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1838.6250000676228,9.000000000014552,1847.6250000676373
2021-12-17 06:20:32+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,650.9999999543652,0.0,783.0000000540167,0.0,83.00000001327135,0.0,0.0,81.499999971129,7.249999980558641,0.0,86.74999998765998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1834.4999999410447,12.000000000398359,1846.499999941443
2021-12-17 06:20:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,636.0000000568107,0.0,766.0000000614673,0.0,76.99999999022111,0.0,0.0,65.37500003469177,7.249999980558641,0.0,69.87499995739199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9999999590218,0.0,0.0,0.0,1767.500000039945,10.000000000218279,1777.5000000401633
2021-12-17 06:20:48+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,636.0000000568107,0.0,766.9999999925494,0.0,78.99999999790452,0.0,0.0,89.12499999860302,7.249999980558641,0.0,93.62499995040707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.99999999720603,0.0,0.0,0.0,1809.9999999740248,9.000000000014552,1818.9999999740394
2021-12-17 06:20:56+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,645.0000000186265,0.0,786.0000000800937,0.0,81.99999999487773,0.0,0.0,90.24999995017424,7.1249999818974175,0.0,94.99999997206032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.9999999543652,0.0,0.0,0.0,1844.3749999516967,12.000000000398359,1856.374999952095
2021-12-17 06:21:04+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,645.9999999497086,0.0,787.999999942258,0.0,83.00000001327135,0.0,0.0,90.1249999878928,7.249999980558641,0.0,94.87499998067506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1854.2499998820858,10.000000000218279,1864.249999882304
2021-12-17 06:21:12+01:00,0.0,0.0,0.0,5.000000000109139,0.0,5.000000000109139,640.999999945052,0.0,784.999999916181,0.0,83.00000001327135,0.0,0.0,81.12499993876554,7.874999981140718,0.0,85.87500001885928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0000000540167,0.0,0.0,0.0,1831.8749998670683,10.000000000218279,1841.8749998672865
2021-12-17 06:21:20+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,638.9999999664724,0.0,783.9999999850988,0.0,84.00000000256114,0.0,0.0,67.12499997229315,7.374999979219865,0.0,71.50000002002344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.99999998044223,0.0,0.0,0.0,1796.9999999058928,10.000000000218279,1806.999999906111
2021-12-17 06:21:28+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,640.999999945052,0.0,787.0000000111759,0.0,84.00000000256114,0.0,0.0,89.74999998463318,7.499999977881089,0.0,94.37500001513399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9999999590218,0.0,0.0,0.0,1847.6249998950607,12.000000000398359,1859.624999895459
2021-12-17 06:21:36+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,640.0000000139698,0.0,783.9999999850988,0.0,83.00000001327135,0.0,0.0,89.12500002770685,7.249999980558641,0.0,93.2500000053551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9999999590218,0.0,0.0,0.0,1843.6249999849679,9.000000000014552,1852.6249999849824
2021-12-17 06:21:44+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,640.999999945052,0.0,780.0000000279397,0.0,84.99999999185093,0.0,0.0,88.50000004167669,7.499999977881089,0.0,92.74999998160638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.99999998509884,0.0,0.0,0.0,1843.7499999508873,10.000000000218279,1853.7499999511056
2021-12-17 06:21:52+01:00,0.0,0.0,0.0,5.000000000109139,0.0,5.000000000109139,628.9999999571592,0.0,762.0000001043081,0.0,76.00000000093132,0.0,0.0,81.12499990966171,7.249999980558641,0.0,85.50000001559965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.999999942258,0.0,0.0,0.0,1793.8749999102583,10.000000000218279,1803.8749999104766
2021-12-17 06:22:00+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,636.0000000568107,0.0,777.0000000018626,0.0,87.99999998882413,0.0,0.0,67.99999994109385,7.499999977881089,0.0,72.62500000069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1792.1250000163127,10.000000000218279,1802.125000016531
2021-12-17 06:22:08+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,636.9999999878928,0.0,787.999999942258,0.0,83.00000001327135,0.0,0.0,89.74999998463318,7.374999979219865,0.0,94.37499998603016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1845.4999999212305,9.000000000014552,1854.499999921245
2021-12-17 06:22:16+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,631.9999999832362,0.0,783.9999999850988,0.0,84.99999999185093,0.0,0.0,89.99999999650754,7.87499997386476,0.0,94.87500000977889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0000000493601,0.0,0.0,0.0,1834.7499999892989,12.000000000398359,1846.7499999896972
2021-12-17 06:22:24+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,635.0000000093132,0.0,789.0000001061708,0.0,84.00000000256114,0.0,0.0,89.99999996740371,7.249999980558641,0.0,94.87500003888272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.00000000186265,0.0,0.0,0.0,1842.1250001065346,10.000000000218279,1852.1250001067529
2021-12-17 06:22:32+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,631.9999999832362,0.0,789.0000001061708,0.0,86.00000001024455,0.0,0.0,79.62499995483086,7.1249999818974175,0.0,84.3750000349246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0000000325963,0.0,0.0,0.0,1827.125000103706,11.000000000194632,1838.1250001039007
2021-12-17 06:22:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,636.9999999878928,0.0,779.0000000968575,0.0,84.99999999185093,0.0,0.0,68.49999996484257,7.249999980558641,0.0,73.00000003306195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.00000002793968,0.0,0.0,0.0,1794.7500000827858,10.000000000218279,1804.7500000830041
2021-12-17 06:22:48+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,641.9999999925494,0.0,781.9999998901039,0.0,83.00000001327135,0.0,0.0,90.24999995017424,7.249999980558641,0.0,94.62500002700835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.00000001396984,0.0,0.0,0.0,1829.1249998674175,10.000000000218279,1839.1249998676358
2021-12-17 06:22:56+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,643.999999971129,0.0,781.9999998901039,0.0,84.00000000256114,0.0,0.0,90.24999995017424,7.249999980558641,0.0,94.75000001839362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.000000028871,0.0,0.0,0.0,1797.249999841597,11.000000000194632,1808.2499998417916
2021-12-17 06:23:04+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,640.999999945052,0.0,786.0000000800937,0.0,84.99999999185093,0.0,0.0,89.99999993829988,7.249999980558641,0.0,94.87500006798655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.000000028871,0.0,0.0,0.0,1800.1250000324944,10.000000000218279,1810.1250000327127
2021-12-17 06:23:12+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,641.9999999925494,0.0,790.0000000372529,0.0,84.00000000256114,0.0,0.0,79.24999995157123,7.249999980558641,0.0,83.9999999734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.000000028871,0.0,0.0,0.0,1781.499999966627,11.000000000194632,1792.4999999668216
2021-12-17 06:23:20+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,643.999999971129,0.0,791.9999998994172,0.0,84.00000000256114,0.0,0.0,69.12499995087273,7.249999980558641,0.0,73.99999999324791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.00000000745058,0.0,0.0,0.0,1767.3749998050425,11.000000000194632,1778.3749998052372
2021-12-17 06:23:28+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,638.9999999664724,0.0,793.0000000633299,0.0,84.99999999185093,0.0,0.0,90.24999997927807,7.249999980558641,0.0,95.12500005075708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99999998137355,0.0,0.0,0.0,1803.6250000131986,11.000000000422006,1814.6250000136206
2021-12-17 06:23:36+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,638.0000000353903,0.0,790.999999968335,0.0,84.99999999185093,0.0,0.0,90.12499995878898,7.249999980558641,0.0,95.00000000116415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.99999995995313,0.0,0.0,0.0,1803.3749998960502,9.999999999990905,1813.3749998960411
2021-12-17 06:23:44+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,631.0000000521541,0.0,787.999999942258,0.0,86.00000001024455,0.0,0.0,89.87500000512227,7.249999980558641,0.0,94.74999998928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99999998137355,0.0,0.0,0.0,1790.8749999608062,11.000000000194632,1801.8749999610009
2021-12-17 06:23:52+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,636.0000000568107,0.0,784.999999916181,0.0,84.99999999185093,0.0,0.0,78.4999999741558,7.249999980558641,0.0,83.37499998742715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99999998137355,0.0,0.0,0.0,1769.1249998879357,11.000000000422006,1780.1249998883577
2021-12-17 06:24:00+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,636.0000000568107,0.0,787.999999942258,0.0,84.99999999185093,0.0,0.0,69.7499999369029,7.1249999818974175,0.0,73.99999996414408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99999998137355,0.0,0.0,0.0,1755.874999855223,9.000000000014552,1764.8749998552375
2021-12-17 06:24:08+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,641.9999999925494,0.0,787.999999942258,0.0,84.00000000256114,0.0,0.0,89.99999993829988,7.374999979219865,0.0,94.62500002700835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.000000028871,0.0,0.0,0.0,1799.9999999103693,12.000000000398359,1811.9999999107677
2021-12-17 06:24:16+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,643.999999971129,0.0,787.0000000111759,0.0,83.00000001327135,0.0,0.0,89.99999996740371,7.249999980558641,0.0,94.75000004749745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.000000028871,0.0,0.0,0.0,1803.0000000198925,9.000000000014552,1812.000000019907
2021-12-17 06:24:24+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,6.000000000312866,643.0000000400469,0.0,784.999999916181,0.0,83.00000001327135,0.0,0.0,89.87499997601844,7.249999980558641,0.0,94.50000000651926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.000000028871,0.0,0.0,0.0,1796.6249999610682,12.000000000398359,1808.6249999614665
