,Brun-,Brun,Gris,Gris-,Noir,Noir-,PV_Brun-,PV_Brun,PV_Gris,PV_Gris-,PV_Noir,PV_Noir-,P_cons,P_prod,P_tot
2021-12-17 05:44:16+01:00,0.0,90.7500000030268,20.62500001193257,0.0,105.7499999878928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.12500000285218,0.0,217.12500000285218
2021-12-17 05:44:24+01:00,0.0,91.74999999231659,20.375000014610123,0.0,106.5000000235159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.6250000304426,0.0,218.6250000304426
2021-12-17 05:44:32+01:00,0.0,91.37499998905696,20.500000013271347,0.0,106.2499999825377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.124999984866,0.0,218.124999984866
2021-12-17 05:44:40+01:00,0.0,76.62499998696148,20.500000013271347,0.0,91.50000000954606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.6250000097789,0.0,188.6250000097789
2021-12-17 05:44:48+01:00,0.0,70.37499998114072,20.2500000159489,0.0,84.87500002956949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.5000000266591,0.0,175.5000000266591
2021-12-17 05:44:56+01:00,0.0,89.74999998463318,20.375000014610123,0.0,104.25000000395812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.37500000320142,0.0,214.37500000320142
2021-12-17 05:45:04+01:00,0.0,89.25000001909211,20.750000010593794,0.0,104.25000000395812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.25000003364403,0.0,214.25000003364403
2021-12-17 05:45:12+01:00,0.0,89.37500001047738,20.375000014610123,0.0,103.62499998882413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.37500001391163,0.0,213.37500001391163
2021-12-17 05:45:20+01:00,0.0,76.87499996973202,20.62500001193257,0.0,92.00000003329478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.50000001495937,0.0,189.50000001495937
2021-12-17 05:45:28+01:00,0.0,70.75000001350418,20.2500000159489,0.0,85.25000000372529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.25000003317837,0.0,176.25000003317837
2021-12-17 05:45:36+01:00,0.0,89.25000001909211,20.500000013271347,0.0,103.7499999802094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.50000001257285,0.0,213.50000001257285
2021-12-17 05:45:44+01:00,0.0,89.49999997275881,20.375000014610123,0.0,103.87499997159466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.7499999589636,0.0,213.7499999589636
2021-12-17 05:45:52+01:00,0.0,89.37500001047738,20.500000013271347,0.0,104.25000000395812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.12500002770685,0.0,214.12500002770685
2021-12-17 05:46:00+01:00,0.0,75.2500000235159,20.500000013271347,0.0,89.99999996740371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.75000000419095,0.0,185.75000000419095
2021-12-17 05:46:08+01:00,0.0,71.00000002537854,20.500000013271347,0.0,85.87500001885928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.37500005750917,0.0,177.37500005750917
2021-12-17 05:46:16+01:00,0.0,89.49999997275881,20.375000014610123,0.0,104.25000006216578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.12500004953472,0.0,214.12500004953472
2021-12-17 05:46:24+01:00,0.0,88.37500002118759,20.500000013271347,0.0,103.12499999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.00000002863817,0.0,212.00000002863817
2021-12-17 05:46:32+01:00,0.0,89.12499999860302,20.375000014610123,0.0,103.4999999392312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.99999995244434,0.0,212.99999995244434
2021-12-17 05:46:40+01:00,0.0,74.37500002561137,20.500000013271347,0.0,89.24999993178062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.12499997066334,0.0,184.12499997066334
2021-12-17 05:46:48+01:00,0.0,71.6250000114087,20.375000014610123,0.0,86.37499995529652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.37499998131534,0.0,178.37499998131534
2021-12-17 05:46:56+01:00,0.0,89.12500002770685,20.375000014610123,0.0,103.62500004703179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.12500008934876,0.0,213.12500008934876
2021-12-17 05:47:04+01:00,0.0,89.24999998998828,20.375000014610123,0.0,103.87500000069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.5000000052969,0.0,213.5000000052969
2021-12-17 05:47:12+01:00,0.0,89.37499998137355,20.375000014610123,0.0,103.87500000069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.62499999668216,0.0,213.62499999668216
2021-12-17 05:47:20+01:00,0.0,73.99999999324791,20.375000014610123,0.0,88.62500000395812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.00000001181616,0.0,183.00000001181616
2021-12-17 05:47:28+01:00,0.0,72.74999999208376,20.2500000159489,0.0,86.8750000372529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.87500004528556,0.0,179.87500004528556
2021-12-17 05:47:36+01:00,0.0,89.37499998137355,20.25000000867294,0.0,104.12499998346902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.74999997351551,0.0,213.74999997351551
2021-12-17 05:47:44+01:00,0.0,88.87500004493631,20.500000013271347,0.0,103.87500000069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.25000005890615,0.0,213.25000005890615
2021-12-17 05:47:52+01:00,0.0,89.24999998998828,20.2500000159489,0.0,104.12499998346902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6249999894062,0.0,213.6249999894062
2021-12-17 05:48:00+01:00,0.0,73.49999999860302,20.500000013271347,0.0,88.37499999208376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.37500000395812,0.0,182.37500000395812
2021-12-17 05:48:08+01:00,0.0,72.75000002118759,20.375000014610123,0.0,87.49999999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.62500002997695,0.0,180.62500002997695
2021-12-17 05:48:16+01:00,0.0,89.49999997275881,20.375000014610123,0.0,104.62500006542541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.50000005279435,0.0,214.50000005279435
2021-12-17 05:48:24+01:00,0.0,88.87500001583248,20.2500000159489,0.0,103.24999995646067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.37499998824205,0.0,212.37499998824205
2021-12-17 05:48:32+01:00,0.0,88.87500001583248,20.375000014610123,0.0,103.49999996833503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.74999999877764,0.0,212.74999999877764
2021-12-17 05:48:40+01:00,0.0,72.87500001257285,20.375000014610123,0.0,87.37499997369014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.62500000087311,0.0,180.62500000087311
2021-12-17 05:48:48+01:00,0.0,73.37500000721775,20.375000014610123,0.0,88.12500003841706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.87500006024493,0.0,181.87500006024493
2021-12-17 05:48:56+01:00,0.0,89.12500002770685,20.2500000159489,0.0,103.37499997694977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.7500000206055,0.0,212.7500000206055
2021-12-17 05:49:04+01:00,0.0,89.12500002770685,20.2500000159489,0.0,103.49999999743886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.8750000410946,0.0,212.8750000410946
2021-12-17 05:49:12+01:00,0.0,89.37499998137355,20.2500000159489,0.0,103.5000000265427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.12500002386514,0.0,213.12500002386514
2021-12-17 05:49:20+01:00,0.0,72.37499998882413,20.375000014610123,0.0,86.8750000372529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.62500004068715,0.0,179.62500004068715
2021-12-17 05:49:28+01:00,0.0,74.25000000512227,20.375000014610123,0.0,88.74999999534339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.37500001507578,0.0,183.37500001507578
2021-12-17 05:49:36+01:00,0.0,89.12499999860302,20.2500000159489,0.0,103.3750000060536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.7500000206055,0.0,212.7500000206055
2021-12-17 05:49:44+01:00,0.0,89.24999998998828,20.125000017287675,0.0,103.3750000060536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.75000001332955,0.0,212.75000001332955
2021-12-17 05:49:52+01:00,0.0,88.75000002444722,20.25000000867294,0.0,103.12499999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.1250000272994,0.0,212.1250000272994
2021-12-17 05:50:00+01:00,0.0,71.7500000318978,20.2500000159489,0.0,86.25000002211891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.2500000699656,0.0,178.2500000699656
2021-12-17 05:50:08+01:00,0.0,74.74999999976717,20.25000000867294,0.0,89.37500001047738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.3750000189175,0.0,184.3750000189175
2021-12-17 05:50:16+01:00,0.0,89.37500001047738,20.500000013271347,0.0,104.62500003632158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5000000600703,0.0,214.5000000600703
2021-12-17 05:50:24+01:00,0.0,89.37500001047738,20.2500000159489,0.0,104.25000003306195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.87500005948823,0.0,213.87500005948823
2021-12-17 05:50:32+01:00,0.0,89.00000000721775,20.2500000159489,0.0,103.3750000060536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.62500002922025,0.0,212.62500002922025
2021-12-17 05:50:40+01:00,0.0,70.99999999627471,20.000000011350494,0.0,84.49999999720603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.50000000483124,0.0,175.50000000483124
2021-12-17 05:50:48+01:00,0.0,74.50000004610047,20.375000014610123,0.0,89.24999998998828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.12500005069887,0.0,184.12500005069887
2021-12-17 05:50:56+01:00,0.0,89.37500001047738,20.25000000867294,0.0,103.7499999802094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.37499999935972,0.0,213.37499999935972
2021-12-17 05:51:04+01:00,0.0,90.1249999878928,20.00000001862645,0.0,104.12500001257285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.2500000190921,0.0,214.2500000190921
2021-12-17 05:51:12+01:00,0.0,90.37499994155951,20.375000014610123,0.0,105.37499998463318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.1249999408028,0.0,216.1249999408028
2021-12-17 05:51:20+01:00,0.0,71.12499998765998,20.125000010011718,0.0,85.50000004470348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.75000004237518,0.0,176.75000004237518
2021-12-17 05:51:28+01:00,0.0,76.12499999231659,20.125000010011718,0.0,90.49999999115244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.74999999348074,0.0,186.74999999348074
2021-12-17 05:51:36+01:00,0.0,89.37500001047738,20.2500000159489,0.0,104.12499998346902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.7500000098953,0.0,213.7500000098953
2021-12-17 05:51:44+01:00,0.0,89.12500002770685,20.125000017287675,0.0,103.5000000265427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.75000007153722,0.0,212.75000007153722
2021-12-17 05:51:52+01:00,0.0,89.12500002770685,20.125000017287675,0.0,103.37499997694977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.6250000219443,0.0,212.6250000219443
2021-12-17 05:52:00+01:00,0.0,70.00000000698492,20.2500000159489,0.0,84.37500000582077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.62500002875458,0.0,174.62500002875458
2021-12-17 05:52:08+01:00,0.0,76.50000002468005,20.125000017287675,0.0,91.00000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.62500005686888,0.0,187.62500005686888
2021-12-17 05:52:16+01:00,0.0,88.87499998672865,20.2500000159489,0.0,103.1249999650754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.24999996775296,0.0,212.24999996775296
2021-12-17 05:52:24+01:00,0.0,89.12499999860302,20.125000017287675,0.0,103.37499997694977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.62499999284046,0.0,212.62499999284046
2021-12-17 05:52:32+01:00,0.0,89.25000001909211,20.125000017287675,0.0,103.49999996833503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.87500000471482,0.0,212.87500000471482
2021-12-17 05:52:40+01:00,0.0,69.62500000372529,20.125000017287675,0.0,84.12499996484257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.87499998585554,0.0,173.87499998585554
2021-12-17 05:52:48+01:00,0.0,77.25000000209548,20.125000017287675,0.0,91.49999998044223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.87499999982538,0.0,188.87499999982538
2021-12-17 05:52:56+01:00,0.0,89.24999998998828,20.2500000159489,0.0,103.87500000069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.37500000663567,0.0,213.37500000663567
2021-12-17 05:53:04+01:00,0.0,89.49999997275881,20.2500000159489,0.0,103.87499997159466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.62499996030238,0.0,213.62499996030238
2021-12-17 05:53:12+01:00,0.0,89.24999998998828,20.2500000159489,0.0,103.99999999208376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.49999999802094,0.0,213.49999999802094
2021-12-17 05:53:20+01:00,0.0,68.75000000582077,20.125000017287675,0.0,83.00000004237518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.87500006548362,0.0,171.87500006548362
2021-12-17 05:53:28+01:00,0.0,77.50000001396984,20.125000017287675,0.0,92.00000000419095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.62500003544847,0.0,189.62500003544847
2021-12-17 05:53:36+01:00,0.0,88.75000002444722,20.125000017287675,0.0,103.25000001466833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.12500005640322,0.0,212.12500005640322
2021-12-17 05:53:44+01:00,0.0,89.25000001909211,20.125000017287675,0.0,103.2499999855645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.6250000219443,0.0,212.6250000219443
2021-12-17 05:53:52+01:00,0.0,89.00000000721775,20.000000011350494,0.0,103.37499997694977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.374999995518,0.0,212.374999995518
2021-12-17 05:54:00+01:00,0.0,68.37500000256114,20.000000011350494,0.0,82.62499998090789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.99999999481952,0.0,170.99999999481952
2021-12-17 05:54:08+01:00,0.0,78.12500002910383,20.125000010011718,0.0,92.50000002793968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.75000006705523,0.0,190.75000006705523
2021-12-17 05:54:16+01:00,0.0,89.37499998137355,20.125000017287675,0.0,103.87500002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.37500002846355,0.0,213.37500002846355
2021-12-17 05:54:24+01:00,0.0,89.37500001047738,20.125000017287675,0.0,103.62499998882413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.12500001658918,0.0,213.12500001658918
2021-12-17 05:54:32+01:00,0.0,88.87500001583248,20.125000017287675,0.0,103.25000001466833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.2500000477885,0.0,212.2500000477885
2021-12-17 05:54:40+01:00,0.0,67.99999999930151,20.125000010011718,0.0,82.75000000139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.8750000107102,0.0,170.8750000107102
2021-12-17 05:54:48+01:00,0.0,78.87500000651926,19.87500001268927,0.0,92.37500000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.1250000266591,0.0,191.1250000266591
2021-12-17 05:54:56+01:00,0.0,89.74999998463318,20.125000017287675,0.0,104.12500001257285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0000000144937,0.0,214.0000000144937
2021-12-17 05:55:04+01:00,0.0,90.1249999878928,20.125000017287675,0.0,104.75000002770685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.00000003288733,0.0,215.00000003288733
2021-12-17 05:55:12+01:00,0.0,89.00000006542541,20.125000017287675,0.0,103.49999996833503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.62500005104812,0.0,212.62500005104812
2021-12-17 05:55:20+01:00,0.0,67.50000000465661,20.125000017287675,0.0,81.87500000349246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.50000002543675,0.0,169.50000002543675
2021-12-17 05:55:28+01:00,0.0,79.87499999580905,20.00000001862645,0.0,94.37500001513399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.2500000295695,0.0,194.2500000295695
2021-12-17 05:55:36+01:00,0.0,89.37500001047738,20.125000017287675,0.0,104.00000002118759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.50000004895264,0.0,213.50000004895264
2021-12-17 05:55:44+01:00,0.0,89.75000001373701,20.125000010011718,0.0,103.87500000069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.75000002444722,0.0,213.75000002444722
2021-12-17 05:55:52+01:00,0.0,89.25000001909211,20.00000001862645,0.0,103.62499998882413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.8750000265427,0.0,212.8750000265427
2021-12-17 05:56:00+01:00,0.0,66.87499998952262,20.00000001862645,0.0,81.24999998835847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.12499999650754,0.0,168.12499999650754
2021-12-17 05:56:08+01:00,0.0,80.37500001955777,20.125000010011718,0.0,94.87499998067506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.37500001024455,0.0,195.37500001024455
2021-12-17 05:56:16+01:00,0.0,89.74999995552935,20.00000001862645,0.0,103.87500002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.62500000395812,0.0,213.62500000395812
2021-12-17 05:56:24+01:00,0.0,89.37500001047738,20.125000017287675,0.0,104.00000002118759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.50000004895264,0.0,213.50000004895264
2021-12-17 05:56:32+01:00,0.0,89.24999998998828,20.125000010011718,0.0,103.1249999650754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.4999999650754,0.0,212.4999999650754
2021-12-17 05:56:40+01:00,0.0,66.24999997438863,20.000000004074536,0.0,80.50000001094304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.7499999894062,0.0,166.7499999894062
2021-12-17 05:56:48+01:00,0.0,80.74999999371357,20.000000011350494,0.0,94.87500000977889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.62500001484295,0.0,195.62500001484295
2021-12-17 05:56:56+01:00,0.0,89.37499998137355,20.00000001862645,0.0,103.49999996833503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.87499996833503,0.0,212.87499996833503
2021-12-17 05:57:04+01:00,0.0,89.24999998998828,20.125000017287675,0.0,103.25000001466833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.6250000219443,0.0,212.6250000219443
2021-12-17 05:57:12+01:00,0.0,89.24999998998828,20.125000017287675,0.0,103.12499999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.5000000014552,0.0,212.5000000014552
2021-12-17 05:57:20+01:00,0.0,65.874999971129,19.874999990861397,0.0,79.87500002491288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.62499998690328,0.0,165.62499998690328
2021-12-17 05:57:28+01:00,0.0,81.37499997974373,20.000000004074536,0.0,95.24999998393469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.62499996775296,0.0,196.62499996775296
2021-12-17 05:57:36+01:00,0.0,89.37499995226972,20.000000011350494,0.0,103.25000001466833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.62499997828854,0.0,212.62499997828854
2021-12-17 05:57:44+01:00,0.0,89.12499996949919,20.125000017287675,0.0,103.49999999743886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.74999998422572,0.0,212.74999998422572
2021-12-17 05:57:52+01:00,0.0,89.00000000721775,20.125000017287675,0.0,103.12499999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.25000001868466,0.0,212.25000001868466
2021-12-17 05:58:00+01:00,0.0,65.24999998509884,20.00000001862645,0.0,79.49999999254942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.7499999962747,0.0,164.7499999962747
2021-12-17 05:58:08+01:00,0.0,82.12499998626299,20.00000001862645,0.0,96.12500001094304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.25000001583248,0.0,198.25000001583248
2021-12-17 05:58:16+01:00,0.0,91.49999998044223,20.00000001862645,0.0,104.87499998998828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.37499998905696,0.0,216.37499998905696
2021-12-17 05:58:24+01:00,0.0,108.37499998160638,20.125000017287675,0.0,116.87499997788109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.37499997677514,0.0,245.37499997677514
2021-12-17 05:58:32+01:00,0.0,109.75000000325963,19.87500001268927,0.0,118.74999999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.37500001012813,0.0,248.37500001012813
2021-12-17 05:58:40+01:00,0.0,83.87499998207204,20.00000001862645,0.0,92.62499999022111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.4999999909196,0.0,196.4999999909196
2021-12-17 05:58:48+01:00,0.0,101.75000005983748,19.874999998137355,0.0,110.49999998067506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.1250000386499,0.0,232.1250000386499
2021-12-17 05:58:56+01:00,0.0,108.62500002258457,20.125000010011718,0.0,117.62499998440035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.37500001699664,0.0,246.37500001699664
2021-12-17 05:59:04+01:00,0.0,108.87500003445894,19.87500001268927,0.0,117.62500001350418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.37500006065238,0.0,246.37500006065238
2021-12-17 05:59:12+01:00,0.0,108.8750000053551,20.000000011350494,0.0,117.49999999301508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.37500000972068,0.0,246.37500000972068
2021-12-17 05:59:20+01:00,0.0,69.74999999511056,20.000000011350494,0.0,82.24999997764826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.9999999841093,0.0,171.9999999841093
2021-12-17 05:59:28+01:00,0.0,83.00000001327135,19.87500001268927,0.0,96.9999999506399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.87499997660052,0.0,199.87499997660052
2021-12-17 05:59:36+01:00,0.0,89.12500002770685,19.87500001268927,0.0,103.2499999855645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.25000002596062,0.0,212.25000002596062
2021-12-17 05:59:44+01:00,0.0,89.12499999860302,19.87500001268927,0.0,103.1249999650754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.1249999763677,0.0,212.1249999763677
2021-12-17 05:59:52+01:00,0.0,89.24999998998828,20.125000017287675,0.0,103.62499998882413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.9999999961001,0.0,212.9999999961001
2021-12-17 06:00:00+01:00,0.0,63.25000000651926,19.87500001268927,0.0,77.62499994714744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.74999996635597,0.0,160.74999996635597
2021-12-17 06:00:08+01:00,0.0,83.37500001653098,18.500000005587935,0.0,96.62499994738027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.49999996949919,0.0,198.49999996949919
2021-12-17 06:00:16+01:00,0.0,89.62499996414408,12.874999978521373,0.0,98.50000002188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.99999996455153,0.0,200.99999996455153
2021-12-17 06:00:24+01:00,0.0,89.24999998998828,12.74999997986015,0.0,98.25000001001172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.24999997986015,0.0,200.24999997986015
2021-12-17 06:00:32+01:00,0.0,89.25000001909211,12.874999978521373,0.0,98.00000005634502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.1250000539585,0.0,200.1250000539585
2021-12-17 06:00:40+01:00,0.0,62.74999998277053,12.74999997986015,0.0,72.2500000265427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.74999998917338,0.0,147.74999998917338
2021-12-17 06:00:48+01:00,0.0,84.37499997671694,12.874999978521373,0.0,93.62500000861473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.87499996385304,0.0,190.87499996385304
2021-12-17 06:00:56+01:00,0.0,89.62499999324791,12.74999997986015,0.0,98.62500004237518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.00000001548324,0.0,201.00000001548324
2021-12-17 06:01:04+01:00,0.0,89.00000000721775,12.74999997986015,0.0,98.00000002724119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.75000001431908,0.0,199.75000001431908
2021-12-17 06:01:12+01:00,0.0,89.49999997275881,12.74999997986015,0.0,98.50000002188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.74999997450504,0.0,200.74999997450504
2021-12-17 06:01:20+01:00,0.0,62.12499999674037,12.999999977182597,0.0,71.37500002863817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.50000000256114,0.0,146.50000000256114
2021-12-17 06:01:28+01:00,0.0,84.74999997997656,12.74999997986015,0.0,93.62500003771856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.12499999755528,0.0,191.12499999755528
2021-12-17 06:01:36+01:00,0.0,89.24999998998828,12.74999997986015,0.0,98.12500004773028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.1250000175787,0.0,200.1250000175787
2021-12-17 06:01:44+01:00,0.0,89.37500001047738,12.999999984458555,0.0,98.50000002188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.875000016822,0.0,200.875000016822
2021-12-17 06:01:52+01:00,0.0,89.37500001047738,12.999999984458555,0.0,98.75000003376044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.12500002869638,0.0,201.12500002869638
2021-12-17 06:02:00+01:00,0.0,61.87499998486601,12.74999997986015,0.0,71.1250000167638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.74999998148996,0.0,145.74999998148996
2021-12-17 06:02:08+01:00,0.0,84.99999999185093,12.499999982537702,0.0,94.12500006146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.62500003585592,0.0,191.62500003585592
2021-12-17 06:02:16+01:00,0.0,89.12499999860302,12.624999981198926,0.0,98.12500004773028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.87500002753222,0.0,199.87500002753222
2021-12-17 06:02:24+01:00,0.0,89.12499996949919,12.624999981198926,0.0,97.87500003585592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.62499998655403,0.0,199.62499998655403
2021-12-17 06:02:32+01:00,0.0,89.24999998998828,12.624999981198926,0.0,98.50000002188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.3749999930733,0.0,200.3749999930733
2021-12-17 06:02:40+01:00,0.0,61.12499997834675,12.624999981198926,0.0,70.25000004796311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0000000075088,0.0,144.0000000075088
2021-12-17 06:02:48+01:00,0.0,85.87499996065162,12.624999981198926,0.0,95.12500002165325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.6249999635038,0.0,193.6249999635038
2021-12-17 06:02:56+01:00,0.0,89.24999998998828,12.499999982537702,0.0,98.37500005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.12500003213063,0.0,200.12500003213063
2021-12-17 06:03:04+01:00,0.0,89.24999998998828,12.499999982537702,0.0,98.25000001001172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.9999999825377,0.0,199.9999999825377
2021-12-17 06:03:12+01:00,0.0,89.50000000186265,12.74999997986015,0.0,98.75000000465661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.9999999863794,0.0,200.9999999863794
