,Phase L1-,Phase L1,Phase L2,Phase L2-,Phase L3,Phase L3-,PV sur phase L1,PV sur phase L1-,PV sur phase L2,PV sur phase L2-,P_cons,P_prod,P_tot
2021-12-16 22:21:04+01:00,0.0,614.0000000596046,140.00000001396984,0.0,470.99999990314245,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1224.999999976717,0.0,1224.999999976717
2021-12-16 22:21:12+01:00,0.0,612.9999998956919,141.00000000325963,0.0,469.9999999720603,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1224.9999998709882,0.9999999999763531,1223.9999998710118
2021-12-16 22:21:20+01:00,0.0,614.0000000596046,139.00000002468005,0.0,469.9999999720603,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1223.000000056345,0.0,1223.000000056345
2021-12-16 22:21:28+01:00,0.0,617.0000000856817,140.00000001396984,0.0,472.99999999813735,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1231.0000000977652,0.9999999999763531,1230.0000000977889
2021-12-16 22:21:36+01:00,0.0,612.9999998956919,141.00000000325963,0.0,466.9999999459833,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1221.9999998449111,0.9999999999763531,1220.9999998449348
2021-12-16 22:21:44+01:00,0.0,611.0000000335276,139.00000002468005,0.0,469.0000000409782,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1220.0000000991622,0.9999999999763531,1219.0000000991859
2021-12-16 22:21:52+01:00,0.0,611.9999999646097,141.99999999254942,0.0,466.9999999459833,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1221.9999999031188,0.9999999999763531,1220.9999999031425
2021-12-16 22:22:00+01:00,0.0,612.9999998956919,139.00000002468005,0.0,469.9999999720603,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1221.9999998924322,0.0,1221.9999998924322
2021-12-16 22:22:08+01:00,0.0,611.9999999646097,140.00000001396984,0.0,469.0000000409782,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1221.0000000195578,0.0,1221.0000000195578
2021-12-16 22:22:16+01:00,0.0,614.0000000596046,141.99999999254942,0.0,469.0000000409782,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1225.0000000931323,0.0,1225.0000000931323
2021-12-16 22:22:24+01:00,0.0,611.0000000335276,140.00000001396984,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1219.0000001573935,0.0,1219.0000001573935
2021-12-16 22:22:32+01:00,0.0,611.0000000335276,140.00000001396984,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1218.0000001574172,-0.9999999999763531,1219.0000001573935
2021-12-16 22:22:40+01:00,0.0,604.0000000502914,134.00000002002344,0.0,466.9999999459833,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1205.0000000162981,0.0,1205.0000000162981
2021-12-16 22:22:48+01:00,0.0,611.9999999646097,145.00000001862645,0.0,465.00000008381903,0.0,0.0,2.9999999999290594,1.9999999999527063,0.0,1221.0000000670789,-0.9999999999763531,1222.0000000670552
2021-12-16 22:22:56+01:00,0.0,610.0000001024455,139.00000002468005,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1217.0000002370216,0.0,1217.0000002370216
2021-12-16 22:23:04+01:00,0.0,604.9999999813735,136.9999999878928,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1207.0000000530854,0.0,1207.0000000530854
2021-12-16 22:23:12+01:00,0.0,611.0000000335276,141.00000000325963,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1217.9999999827942,-0.9999999999763531,1218.9999999827705
2021-12-16 22:23:20+01:00,0.0,611.0000000335276,141.00000000325963,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1218.0000000516884,0.0,1218.0000000516884
2021-12-16 22:23:28+01:00,0.0,611.0000000335276,141.00000000325963,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1220.0000001466833,0.0,1220.0000001466833
